writer_id,line_id,Text
83,n01-057-07-03_83_Foggia,Foggia
6,g01-031-08-06_6_glory,glory
41,n02-157-00-05_41_fault,fault
114,p06-030-02-06_114_dared,dared
88,f07-096-02-10_88_tripe,tripe
12,d05-008-03-00_12_spoiled,spoiled
24,n01-031-03-08_24_Turin,Turin
147,d04-053-08-05_147_gods,gods
57,d04-086-05-12_57_lean,lean
30,g01-027-09-00_30_crown,crown
109,m04-078-02-00_109_Morfyyd,Morfyyd
117,f07-016-06-03_117_Medici,Medici
26,d07-093-01-06_26_angel,angel
75,m06-042-03-12_75_Haris,Haris
55,p02-144-00-05_55_Elaine,Elaine
51,e06-021-07-02_51_Being,Being
58,g03-040-00-05_58_Choir,Choir
130,c04-150-01-11_130_padre,padre
96,g02-065-04-04_96_systole,systole
149,n02-104-00-04_149_Absurd,Absurd
109,m04-093-02-00_109_folded,folded
121,m04-061-03-20_121_bicycle,bicycle
30,g01-027-09-01_30_lands,lands
156,n04-048-03-00_156_bombs,bombs
107,p03-047-00-07_107_Gubbins,Gubbins
77,m04-238-04-03_77_Plas,Plas
60,f07-084a-05-00_60_waxed,waxed
91,p03-027-01-02_91_lark,lark
104,g01-016-01-01_104_morals,morals
36,g01-008-04-08_36_besiege,besiege
110,d05-013-01-03_110_sins,sins
75,m06-056-02-08_75_babies,babies
88,f07-101b-01-08_88_sage,sage
52,n03-120-04-08_52_silvery,silvery
49,m03-033-05-04_49_hoof,hoof
8,g03-052-04-00_8_mined,mined
48,c04-134-01-11_48_Rose,Rose
149,r03-053-08-01_149_fake,fake
12,d05-030-06-03_12_Fisher,Fisher
77,m04-238-04-10_77_Paid,Paid
145,n03-066-07-04_145_howling,howling
34,d06-037-05-00_34_realize,realize
121,m04-061-04-01_121_scour,scour
19,n06-092-04-07_19_ride,ride
140,d05-040-02-07_140_Book,Book
117,f07-016-06-06_117_peasant,peasant
60,f07-084a-06-00_60_baisse,baisse
19,n06-140-01-00_19_whistle,whistle
58,g03-040-01-01_58_clubs,clubs
124,d01-123-00-06_124_blank,blank
14,n04-156-01-08_14_jour,jour
66,c04-110-00-17_66_sings,sings
57,d04-086-00-09_57_knots,knots
3,p02-076-09-07_3_cupping,cupping
15,d04-021-02-04_15_hardest,hardest
134,f07-019a-00-04_134_sated,sated
0,m03-013-05-07_0_jaguar,jaguar
19,n06-100-06-06_19_Dead,Dead
54,m02-069-04-00_54_solar,solar
39,m04-138-07-01_39_blur,blur
19,n06-074-00-01_19_rode,rode
110,d05-013-00-09_110_phrase,phrase
26,d07-085-04-01_26_sugya,sugya
64,e06-003-08-00_64_shots,shots
109,m04-081-07-08_109_echoed,echoed
68,d04-032-04-07_68_senses,senses
49,m03-033-00-04_49_lord,lord
106,f04-032-00-10_106_rumours,rumours
30,g01-027-08-02_30_royal,royal
60,f07-081a-02-00_60_derive,derive
149,g03-049-03-01_149_Noel,Noel
105,d04-111-01-01_105_Remez,Remez
129,d04-101-00-01_129_dip,dip
39,m04-138-01-00_39_sank,sank
117,f07-016-01-02_117_Roman,Roman
26,d07-102-06-07_26_Levi,Levi
156,n04-048-08-03_156_staring,staring
150,f07-009-00-06_150_modes,modes
11,f07-081b-00-04_11_inborn,inborn
115,d01-019-03-05_115_roll,roll
117,f07-016-01-03_117_feasts,feasts
97,p03-012-07-05_97_student,student
128,n03-097-02-08_128_wreck,wreck
84,d06-046-05-00_84_refer,refer
46,d04-016-05-06_46_melt,melt
101,d03-117-05-08_101_Moabite,Moabite
139,n01-036-02-05_139_angular,angular
34,d06-072-08-06_34_builds,builds
31,f04-039-03-08_31_casting,casting
114,p06-058-08-04_114_hers,hers
60,f07-088a-04-05_60_animal,animal
103,p01-168-05-05_103_verger,verger
133,p02-101-05-04_133_cheery,cheery
88,f07-096-05-06_88_mutton,mutton
59,n04-107-06-00_59_ssing,ssing
117,f07-013-10-04_117_diners,diners
104,g01-012-05-06_104_duke,duke
125,f04-074-06-02_125_path,path
46,d04-016-07-06_46_Altar,Altar
75,m06-083-04-09_75_hurt,hurt
117,f07-024b-06-00_117_languid,languid
26,d07-089-07-02_26_Mishnah,Mishnah
6,g01-037-01-01_6_knaves,knaves
84,c06-011-00-00_84_ALSO,ALSO
39,m04-131-00-05_39_nursing,nursing
140,d05-040-03-09_140_Altars,Altars
106,f04-032-06-01_106_victim,victim
26,d07-089-03-02_26_Gemara,Gemara
60,f07-076a-04-01_60_meats,meats
11,f07-073-01-04_11_dishes,dishes
148,g04-052-05-02_148_spoil,spoil
14,n04-163-04-11_14_card,card
69,m01-125-09-00_69_ringing,ringing
124,d01-118-03-06_124_Rolls,Rolls
145,n03-066-04-02_145_rounded,rounded
24,n01-045-02-04_24_needle,needle
38,p03-181-01-07_38_flashed,flashed
119,d04-125-01-02_119_Society,Society
94,p03-033-04-06_94_supper,supper
107,p03-047-03-00_107_NUF,NUF
4,n04-218-05-01_4_letters,letters
14,n04-130-02-00_14_Courier,Courier
4,n04-209-03-00_4_Turton,Turton
39,m04-123-05-04_39_Getting,Getting
76,g01-045-07-04_76_borders,borders
136,d01-085-02-11_136_codex,codex
157,p02-027-04-10_157_model,model
5,m01-095-04-06_5_hissing,hissing
156,n04-052-07-04_156_Winter,Winter
129,d04-096-02-01_129_MELACH,MELACH
11,f07-084b-08-10_11_dace,dace
116,n01-052-08-05_116_Horse,Horse
11,f07-081b-05-01_11_writers,writers
76,g01-039-07-08_76_ensured,ensured
12,d05-021-07-01_12_Bible,Bible
36,g01-008-08-04_36_siege,siege
84,c06-011-06-01_84_rung,rung
53,m02-055-08-05_53_Release,Release
143,n02-054-07-02_143_jeep,jeep
117,f07-024b-06-04_117_subside,subside
24,n01-020-07-01_24_glowed,glowed
65,f04-064-00-05_65_travel,travel
134,f07-024a-07-06_134_salt,salt
20,g02-073-03-02_20_beats,beats
70,p02-008-04-00_70_glasses,glasses
84,d06-008-05-00_84_reaped,reaped
39,m04-113-08-02_39_Roberts,Roberts
12,d05-021-07-06_12_Version,Version
124,e01-055-08-00_124_trends,trends
84,d06-008-00-04_84_pushes,pushes
124,d01-123-00-04_124_roll,roll
36,g01-004-03-07_36_Gaunt,Gaunt
127,p03-029-01-04_127_periods,periods
0,m03-013-05-05_0_Might,Might
144,n02-040-03-03_144_letting,letting
126,g03-043-08-02_126_Bible,Bible
39,m04-131-07-06_39_Cwm,Cwm
57,d04-089-00-09_57_LECHEM,LECHEM
150,f07-009-04-04_150_mankind,mankind
14,n04-163-01-09_14_Town,Town
31,f04-043-06-08_31_infamy,infamy
19,n06-123-10-00_19_thirst,thirst
124,d01-123-04-01_124_codex,codex
34,d06-072-10-03_34_handled,handled
134,f07-019a-04-01_134_dishes,dishes
92,g01-074-02-00_92_chant,chant
16,p01-155-05-00_16_Walking,Walking
19,n06-119-05-02_19_stretch,stretch
129,d04-096-05-00_129_Mortar,Mortar
65,f04-061-04-05_65_sulphur,sulphur
80,m01-131-03-08_80_unaware,unaware
11,f07-073-08-02_11_withal,withal
51,e06-000-04-05_51_migrate,migrate
51,e06-000-06-08_51_Anglia,Anglia
36,g01-008-08-06_36_Limoges,Limoges
146,g03-004-02-02_146_stone,stone
114,p06-088-00-04_114_torment,torment
24,n01-031-00-03_24_clarity,clarity
39,m04-107-10-00_39_weep,weep
145,n03-066-04-04_145_rocky,rocky
82,g02-062-03-05_82_Going,Going
106,f04-032-05-02_106_jury,jury
57,d04-089-00-10_57_ANJO,ANJO
59,n04-084-00-08_59_Seaweed,Seaweed
106,f04-035-04-09_106_barman,barman
12,d05-025-01-00_12_forty,forty
109,m04-072-05-04_109_dearly,dearly
141,m01-060-03-04_141_exalted,exalted
117,f07-024b-02-04_117_boiling,boiling
150,f07-006-01-06_150_pike,pike
26,d07-089-05-02_26_Name,Name
19,n06-119-05-06_19_canyons,canyons
89,p02-000-04-00_89_taxi,taxi
62,d06-003-06-03_62_victors,victors
27,m02-066-00-03_27_excited,excited
90,m01-049-09-04_90_yawned,yawned
156,n04-048-06-09_156_habitue,habitue
156,n04-068-04-01_156_lounge,lounge
75,m06-031-01-12_75_Bondi,Bondi
98,p03-080-00-07_98_fretted,fretted
108,n02-062-05-06_108_blazed,blazed
129,d04-096-03-06_129_Salt,Salt
117,f07-021b-03-04_117_poker,poker
116,n01-052-09-08_116_blessed,blessed
156,n04-075-03-03_156_assumed,assumed
3,p02-076-07-04_3_Simone,Simone
12,d05-008-05-10_12_Prayer,Prayer
122,d04-066-06-03_122_mill,mill
114,p06-096-06-02_114_betray,betray
32,m03-006-03-08_32_raft,raft
64,e06-015-04-00_64_Drift,Drift
77,m04-246-03-10_77_grocery,grocery
155,f04-071-09-07_155_Railway,Railway
110,d05-013-02-09_110_phrase,phrase
117,f07-021b-01-01_117_boiling,boiling
11,f07-081b-01-04_11_derive,derive
95,p01-147-02-04_95_digger,digger
128,n03-097-06-00_128_jibbing,jibbing
48,c04-134-00-12_48_Harlech,Harlech
75,m06-098-02-01_75_Flor,Flor
76,g01-043-01-06_76_wisely,wisely
22,m03-110-07-03_22_impulse,impulse
12,d05-025-05-00_12_Prayer,Prayer
88,f07-088b-00-08_88_dietary,dietary
156,n04-052-08-06_156_Seaweed,Seaweed
106,f04-035-01-10_106_lending,lending
74,p03-040-00-01_74_Hardly,Hardly
58,g03-040-04-05_58_Pin,Pin
36,g01-008-05-05_36_Malo,Malo
147,d04-047-03-05_147_Simeon,Simeon
67,c04-165-00-07_67_Line,Line
135,p02-090-02-07_135_swept,swept
14,n04-139-03-00_14_Regard,Regard
77,m04-238-05-10_77_basket,basket
64,d06-011-05-03_64_nasty,nasty
143,n02-054-03-00_143_stiffly,stiffly
57,d04-089-04-03_57_Freedom,Freedom
74,p03-040-06-05_74_Trouble,Trouble
12,d05-030-02-08_12_hated,hated
29,d01-098-00-10_29_dowel,dowel
134,f07-019a-01-02_134_dishes,dishes
52,n03-120-06-05_52_Injun,Injun
11,f07-073-07-06_11_vivid,vivid
35,n03-113-08-03_35_wetter,wetter
109,m04-072-01-05_109_Paled,Paled
11,f07-084b-05-10_11_broth,broth
88,g07-000b-06-03_88_Stoven,Stoven
17,p03-072-04-00_17_Gubbins,Gubbins
143,n02-054-01-04_143_whys,whys
13,g04-043-08-01_13_daily,daily
57,d04-089-04-05_57_Speech,Speech
129,d04-096-00-12_129_Salt,Salt
2,n02-004-06-08_2_liberty,liberty
19,n06-133-03-07_19_closer,closer
60,f07-076a-03-03_60_paprika,paprika
16,p01-155-07-00_16_canery,canery
116,n01-052-06-02_116_flown,flown
133,p02-101-00-05_133_boorish,boorish
59,n04-100-03-06_59_sipped,sipped
149,n02-114-07-04_149_Hewson,Hewson
96,g02-065-07-00_96_ception,ception
131,m03-020-05-00_131_shadows,shadows
76,g01-045-09-06_76_pyramid,pyramid
33,d04-050-05-03_33_wine,wine
12,d05-025-01-04_12_Hamlet,Hamlet
34,e06-033-00-00_34_Herring,Herring
64,d06-011-04-01_64_twelve,twelve
102,m01-149-04-04_102_bustle,bustle
12,d05-030-02-05_12_Laud,Laud
19,n06-123-07-01_19_hotter,hotter
60,f07-076a-06-00_60_ries,ries
148,g04-052-00-09_148_filling,filling
96,g02-065-08-03_96_pulse,pulse
55,p02-144-03-06_55_Elaine,Elaine
11,f07-069-03-05_11_Magyar,Magyar
26,d07-100-02-08_26_Rabh,Rabh
84,d06-046-07-06_84_mum,mum
88,f07-088b-03-05_88_animal,animal
54,m02-069-06-09_54_Moon,Moon
27,m02-066-04-08_27_habitat,habitat
12,d05-025-05-01_12_Book,Book
64,e06-030-00-01_64_winds,winds
59,n04-114-01-08_59_Am,Am
124,d01-118-00-04_124_codex,codex
34,e06-033-02-09_34_drift,drift
19,n06-133-02-08_19_bawled,bawled
57,d04-089-04-11_57_Herbs,Herbs
26,d07-100-00-06_26_tithe,tithe
156,n04-060-04-08_156_Crawled,Crawled
118,g04-072-00-00_118_Indeed,Indeed
47,m02-080-04-05_47_pianos,pianos
19,n06-123-08-07_19_watered,watered
113,p02-105-04-09_113_sands,sands
111,m02-095-02-00_111_guise,guise
19,n06-140-03-10_19_Looks,Looks
94,p03-033-03-00_94_Junior,Junior
114,p06-042-03-00_114_vulsion,vulsion
65,f04-064-02-07_65_thunder,thunder
149,n02-120-04-00_149_partner,partner
75,m06-091-03-12_75_Bondi,Bondi
7,m01-136-01-01_7_pending,pending
9,n03-106-06-02_9_damn,damn
117,f07-019b-00-04_117_sated,sated
125,f04-074-04-00_125_Was,Was
96,g02-065-07-06_96_pulsate,pulsate
40,m01-084-02-06_40_tuned,tuned
83,n01-057-07-02_83_via,via
150,f07-002-06-01_150_forth,forth
106,f04-032-04-04_106_inquest,inquest
7,m01-136-00-05_7_mixture,mixture
109,m04-081-08-01_109_Damned,Damned
99,d06-067-09-00_99_travel,travel
142,m01-121-00-08_142_uncover,uncover
14,n04-139-07-03_14_Whose,Whose
56,d04-058-02-09_56_gods,gods
26,d07-093-06-04_26_sugya,sugya
95,p01-147-05-02_95_huddle,huddle
76,g01-043-00-07_76_revenue,revenue
60,f07-092a-02-04_60_charms,charms
4,n04-218-00-10_4_blows,blows
116,n01-052-01-08_116_forty,forty
149,n02-109-07-00_149_dares,dares
124,d01-123-07-08_124_rebound,rebound
75,m06-056-03-00_75_babies,babies
10,d06-086-00-07_10_tiring,tiring
11,f07-084b-05-01_11_dish,dish
19,n06-140-00-10_19_blew,blew
59,n04-114-07-07_59_Set,Set
25,f04-057-00-02_25_female,female
11,f07-073-03-03_11_creams,creams
88,f07-101b-01-03_88_dined,dined
134,f07-021a-02-07_134_poker,poker
48,c04-134-02-00_48_Fay,Fay
77,m04-246-05-10_77_butter,butter
104,g01-016-00-01_104_dreary,dreary
12,d05-021-01-02_12_mood,mood
124,d01-118-04-04_124_papyrus,papyrus
39,m04-131-03-04_39_Stan,Stan
149,r03-053-04-03_149_muddy,muddy
62,e06-010-05-02_62_depth,depth
50,p02-115-06-04_50_jots,jots
11,f07-069-03-07_11_owes,owes
150,f07-002-01-09_150_marvel,marvel
24,n01-020-04-00_24_capped,capped
114,p06-104-07-05_114_Forgive,Forgive
64,e06-003-08-09_64_Gut,Gut
2,n02-004-04-07_2_surface,surface
100,p03-173-08-03_100_slap,slap
39,m04-107-09-00_39_dismay,dismay
77,m04-231-04-00_77_pool,pool
52,n03-120-04-06_52_string,string
46,d04-012-01-08_46_Hebrew,Hebrew
75,m06-083-05-08_75_Appa,Appa
150,f07-006-01-01_150_Roman,Roman
2,n02-004-07-08_2_Vallin,Vallin
60,f07-088a-09-02_60_milk,milk
86,g03-032-06-08_86_Malin,Malin
134,f07-024a-02-04_134_royal,royal
109,m04-093-06-06_109_tartly,tartly
24,n01-020-03-02_24_silvery,silvery
77,m04-246-02-09_77_basket,basket
45,n02-037-04-07_45_jeep,jeep
11,f07-084b-08-08_11_roach,roach
112,m02-109-07-00_112_deeper,deeper
1,m02-048-00-10_1_spell,spell
104,g01-019-07-04_104_Brest,Brest
105,d04-111-07-10_105_Remez,Remez
21,n01-009-01-07_21_Roma,Roma
10,d06-060-08-01_10_diverse,diverse
135,p02-069-07-09_135_packed,packed
59,n04-114-05-04_59_Expense,Expense
15,d04-028-01-01_15_ass,ass
119,d04-131-06-04_119_Abraham,Abraham
116,n01-052-04-04_116_motored,motored
44,g03-064-01-07_44_Marx,Marx
13,g04-048-02-05_13_Gifts,Gifts
114,p06-104-06-03_114_forgive,forgive
5,m01-095-02-03_5_tilting,tilting
80,m01-110-05-00_80_move,move
104,g01-016-07-04_104_marches,marches
